"Brand","Price","Photo","Model.Number","Engine.Type","Fuel.Type","Air.Conditioner","Heater","AntiLock.Braking.System","Central.Locking","Power.Steering","Power.Windows","Leather.Seats","Anti.Lock.Braking","Brake.Assist","Central.Locking.1","Power.Door.Locks","Child.Safety.Locks","Night.Rear.View.Mirror","Rear.Seat.Belts","Door.Ajar.Warning","Adjustable.Seats","Crash.Sensor","Engine.Check.Warning","Rear.Camera","Anti.Theft.Device","Touch.Screen","Audio.System.Remote.Control","Speakers.Front...back","Bluetooth.Connectivity","USB...Auxiliary.Input","Adjustable.Steering.Column","Height.Adjustable.Driving.Seat","Digital.Clock","Smoke.Headlamps","Electric.Folding.Rear.View.Mirror","Automatic.Climate.Control","Low.Fuel.Warning.Light","Parking.Sensors","Bottle.Holder","Voice.Control","Seat.Belt.Warning","Vehicle.Stability.Control.System","Engine.Immobilizer","Rear.Reading.Lamp","Radio","Outside.Temperature.Display","Fog.Lights.Front...Back","Centrally.Mounted.Fuel.Tank","CD.Player","DVD.Player","Electric.Adjustable.Seats","Keyless.Entry","Tyre.Pressure.Monitor","Smart.Access.Card.Entry","Xenon.Headlamps","Halogen.Headlamps","Removable.Convertible.Top","Cassette.Player","power_hp","pojemnosc_L","moment_obrotowy_lb_ft","wysokosc_in","dlugosc_in","szerokosc_in","rozstaw_osi_in","przeswit_in","cylindry","bak","skrzynia_biegow","naped","siedzenia","drzwi","waga_lbs","paliwo","city_mpg","highway_mpg","nadwozie","Safety","Punkty_spalanie_miasto","Punkty_spalanie_trasa","Punkty_spalanie_srednie","moc_masa","Punkty_moc_masa","Punkty_moment_obrotowy","Punkty_dynamika","Punkty_naped_terenowy","Punkty_nadwozie_terenowe","Punkty_przeswit","Punkty_wlasciwosci_terenowe","Punkty_bezpieczenstwo_wyposazenie","rozmiar","Punkty_rozmiar","Punkty_bezpieczenstwo","Punkty_rozmiar_silnika","Punkty_naped_sportowy","Punkty_cylindry","Punkty_nadwozie_sportowe","Punkty_sportowy_charakter","Punkty_cena","Punkty_rozmiar_miasto","Punkty_miasto","Punkty_rozmiar_trasa","Punkty_paliwo_trasa","Punkty_pojemnosc_baku","Punkty_trasa","Punkty_siedzenia","Punkty_rodzinny","Punkty_uniwersalny"
"Mazda",30190,"https://www.ccarprice.com/products/Mazda_CX-5_2.5_S_Preferred_2023.jpg","CX-5 2.5 S Preferred 2023","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",187,2.5,186,65.3,180.1,72.6,106.2,7.5,4,40,"Automatic","all",5,4,3717,"Petrol",24,30,"SUV",6.6,6.4,4.9,5.7,0.0503093892924401,0.8,0.7,0.9,7,8,4.7,7.4,7.8,853814.478,3.9,5.7,1.9,8,0.8,4,3.5,10,6.1,6.4,0,10,0.5,5.3,2.9,4.5,7
"Mazda",34000,"https://www.ccarprice.com/products/Mazda_3_Sedan_2.5_Turbo_Premium_Plus_2023.jpg","3 Sedan 2.5 Turbo Premium Plus 2023","2.5L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","","","","Yes","","","Yes","","","","",227,2.5,310,56.9,183.5,70.7,107.3,5.5,NA,34,"Automatic","all",5,4,3379,"Petrol",23,32,"Sedan",6.9,6.6,4.6,5.6,0.0671796389464339,1.1,1.2,1.3,7,3,3.4,5,6.7,738189.305,3.4,4.7,1.9,8,0,6,3.9,10,6.6,6.8,1,10,0.5,5.4,2.9,4.1,7
"Mazda",31100,"https://www.ccarprice.com/products/Mazda_CX_5_2_5_S_Carbon_Edition_2023.jpg","CX-5 2.5 S Carbon Edition 2023","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",186,2.5,186,65.3,180.1,72.6,106.2,NA,4,34,"Automatic","all",5,4,3717,"Petrol",24,30,"SUV",6.2,6.4,4.9,5.7,0.0500403551251009,0.8,0.7,0.9,7,8,0,5.6,7.8,853814.478,3.9,5.7,1.9,8,0.8,4,3.5,10,6.1,6.4,0,10,0.5,5.3,2.9,4.5,7
"Mazda",26700,"https://www.ccarprice.com/products/Mazda_CX-5_2.5_S_2023.jpg","CX-5 2.5 S 2023","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",186,2.5,186,65.3,180.1,72.6,106.2,NA,4,34,"Automatic","all",5,4,3717,"Petrol",24,30,"SUV",6.2,6.4,4.9,5.7,0.0500403551251009,0.8,0.7,0.9,7,8,0,5.6,7.8,853814.478,3.9,5.7,1.9,8,0.8,4,3.5,10,6.1,6.4,0,10,0.5,5.3,2.9,4.5,7
"Mazda",28500,"https://www.ccarprice.com/products/Mazda_CX-5_2.5_S_Select_2023.jpg","CX-5 2.5 S Select 2023","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",186,2.5,186,65.3,180.1,72.6,106.2,NA,4,34,"Automatic","all",5,4,3717,"Petrol",24,30,"SUV",6.2,6.4,4.9,5.7,0.0500403551251009,0.8,0.7,0.9,7,8,0,5.6,7.8,853814.478,3.9,5.7,1.9,8,0.8,4,3.5,10,6.1,6.4,0,10,0.5,5.3,2.9,4.5,7
"Mazda",29950,"https://www.ccarprice.com/products/Mazda_CX-5_2.5_S_Preferred_2022.jpg","CX-5 2.5 S Preferred 2022","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",187,2.5,186,65.3,180.1,72.6,106.2,7.5,4,40,"Automatic","all",5,4,3717,"Petrol",24,30,"SUV",6.6,6.4,4.9,5.7,0.0503093892924401,0.8,0.7,0.9,7,8,4.7,7.4,7.8,853814.478,3.9,5.7,1.9,8,0.8,4,3.5,10,6.1,6.4,0,10,0.5,5.3,2.9,4.5,7
"Mazda",34700,"https://www.ccarprice.com/products/Mazda_CX_30_2_5_Turbo_Premium_Plus_Package_2022.jpg","CX-30 2.5 Turbo Premium Plus Package 2022","2.5L Turbo Inline-4 Gas","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","Yes","","","","","","","",227,2.5,310,61.7,173,70.7,104.4,8,NA,34,"Automatic","all",5,4,3388,"Unknown",25,22,"SUV",6.6,6.3,6.3,6.3,0.0670011806375443,1.1,1.2,1.3,7,8,5,7.5,7.8,754658.87,3.5,5.5,1.9,8,0,4,3.4,10,6.5,6.6,1,0,0.5,2.7,2.9,4.2,5.8
"Mazda",28020,"https://www.ccarprice.com/products/Mazda_CX_50_2_5_Turbo_Premium_Plus_2022.jpg","CX-50 2.5 Turbo Premium Plus 2022","2.5L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",227,2.5,310,63.9,185.8,75.6,110.8,8.6,4,42,"Automatic","all",5,4,3907,"Petrol",23,29,"SUV",5.9,6.6,5.1,5.8,0.0581008446378295,1,1.2,1.3,7,8,5.4,7.6,7.2,897570.072,4.1,5.5,1.9,8,0.8,4,3.5,10,5.9,6.4,0,10,0.6,5.3,2.9,4.6,7
"Mazda",36400,"https://www.ccarprice.com/products/Mazda_CX_50_2_5_Turbo_Premium_2022.jpg","CX-50 2.5 Turbo Premium 2022","2.5L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",227,2.5,310,63.9,185.8,75.6,110.8,8.6,4,42,"Automatic","all",5,4,3907,"Petrol",23,29,"SUV",5.9,6.6,5.1,5.8,0.0581008446378295,1,1.2,1.3,7,8,5.4,7.6,7.2,897570.072,4.1,5.5,1.9,8,0.8,4,3.5,10,5.9,6.4,0,10,0.6,5.3,2.9,4.6,7
"Mazda",39950,"https://www.ccarprice.com/products/Mazda_CX_50_2_5_Turbo_Meridian_Edition_2023.jpg","CX-50 2.5 Turbo Meridian Edition 2023","2.5L Turbo Inline-4 Gas","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",227,2.5,310,63.9,185.8,75.6,110.8,8.6,NA,42,"Automatic","all",5,4,3907,"Unknown",23,29,"SUV",5.9,6.6,5.1,5.8,0.0581008446378295,1,1.2,1.3,7,8,5.4,7.6,7.2,897570.072,4.1,5.5,1.9,8,0,4,3.4,10,5.9,6.4,0,0,0.6,1.9,2.9,4.6,5.6
"Mazda",42300,"https://www.ccarprice.com/products/Mazda_CX_50_2_5_Turbo_Premium_Plus_2023.jpg","CX-50 2.5 Turbo Premium Plus 2023","2.5L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",227,2.5,310,63.9,185.8,75.6,110.8,8.6,4,42,"Automatic","all",5,4,3907,"Petrol",23,29,"SUV",5.9,6.6,5.1,5.8,0.0581008446378295,1,1.2,1.3,7,8,5.4,7.6,7.2,897570.072,4.1,5.5,1.9,8,0.8,4,3.5,10,5.9,6.4,0,10,0.6,5.3,2.9,4.6,7
"Mazda",40300,"https://www.ccarprice.com/products/Mazda_CX_50_2_5_Turbo_Premium_2023_1.jpg","CX-50 2.5 Turbo Premium 2023","2.5L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",227,2.5,310,63.9,185.8,75.6,110.8,8.6,4,42,"Automatic","all",5,4,3907,"Petrol",23,29,"SUV",5.9,6.6,5.1,5.8,0.0581008446378295,1,1.2,1.3,7,8,5.4,7.6,7.2,897570.072,4.1,5.5,1.9,8,0.8,4,3.5,10,5.9,6.4,0,10,0.6,5.3,2.9,4.6,7
"Mazda",37150,"https://www.ccarprice.com/products/Mazda_CX_50_2_5_Turbo_2023.jpg","CX-50 2.5 Turbo 2023","2.5L Turbo Inline-4 Gas","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",227,2.5,310,63.9,185.8,75.6,110.8,8.6,NA,42,"Automatic","all",5,4,3907,"Unknown",23,29,"SUV",5.9,6.6,5.1,5.8,0.0581008446378295,1,1.2,1.3,7,8,5.4,7.6,7.2,897570.072,4.1,5.5,1.9,8,0,4,3.4,10,5.9,6.4,0,0,0.6,1.9,2.9,4.6,5.6
"Mazda",36480,"https://www.ccarprice.com/products/Mazda_MX_30_EV_Premium_Plus_Package_2022.jpg","CX-50 2.5 S 2022","Electric","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",143,NA,200,61.5,173.3,70.7,104.4,5.4,NA,40,"Automatic","front",5,4,3655,"Petrol",NA,NA,"SUV",6.2,0,0,0,0.039124487004104,0.7,0.8,0.9,3,8,3.4,5.4,7.8,753517.065,3.5,5.5,0,2,0,4,1.3,10,6.5,3.3,1,10,0.5,3.9,2.9,4.2,4.9
"Mazda",32690,"https://www.ccarprice.com/products/Mazda_CX_50_2_5_S_Preferred_Plus_2023.jpg","CX-50 2.5 S Preferred Plus 2023","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",187,2.5,186,63.5,185.8,75.6,110.8,8.3,4,40,"Automatic","all",5,4,3706,"Petrol",24,30,"SUV",6.2,6.4,4.9,5.7,0.0504587155963303,0.8,0.7,0.9,7,8,5.2,7.6,7.8,891951.48,4.1,5.8,1.9,8,0.8,4,3.5,10,5.9,6.4,0,10,0.5,5.3,2.9,4.6,7
"Mazda",35620,"https://www.ccarprice.com/products/Mazda_CX_50_2_5_S_2022.jpg","CX-50 2.5 S 2022","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",187,2.5,186,63.5,185.8,75.6,110.8,7.5,4,40,"Automatic","all",5,4,3706,"Petrol",24,30,"SUV",6.2,6.4,4.9,5.7,0.0504587155963303,0.8,0.7,0.9,7,8,4.7,7.4,7.8,891951.48,4.1,5.8,1.9,8,0.8,4,3.5,10,5.9,6.4,0,10,0.5,5.3,2.9,4.6,7
"Mazda",36400,"https://www.ccarprice.com/products/Mazda_CX_50_2_5_S_Premium_Plus_2023.jpg","CX-50 2.5 S Premium Plus 2023","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",187,2.5,186,63.5,185.8,75.6,110.8,8.6,4,40,"Automatic","all",5,4,3706,"Petrol",24,30,"SUV",6.2,6.4,4.9,5.7,0.0504587155963303,0.8,0.7,0.9,7,8,5.4,7.6,7.8,891951.48,4.1,5.8,1.9,8,0.8,4,3.5,10,5.9,6.4,0,10,0.5,5.3,2.9,4.6,7
"Mazda",39650,"https://www.ccarprice.com/products/Mazda_CX_5_2_5_Turbo_Signature_2023.jpg","CX-5 2.5 Turbo Signature 2023","2.5L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",227,2.5,310,65.3,180.1,72.6,106.2,7.5,4,40,"Automatic","all",5,4,3856,"Petrol",22,27,"SUV",6.2,6.7,5.4,6.1,0.0588692946058091,1,1.2,1.3,7,8,4.7,7.4,7.8,853814.478,3.9,5.7,1.9,8,0.8,4,3.5,10,6.1,6.6,0,10,0.5,5.4,2.9,4.5,7.1
"Mazda",35150,"https://www.ccarprice.com/products/Mazda_CX_50_2_5_S_Premium_2023.jpg","CX-50 2.5 S Premium 2023","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",187,2.5,186,63.5,185.8,75.6,110.8,8.3,4,34,"Automatic","all",5,4,3706,"Petrol",24,30,"SUV",6.2,6.4,4.9,5.7,0.0504587155963303,0.8,0.7,0.9,7,8,5.2,7.6,7.8,891951.48,4.1,5.8,1.9,8,0.8,4,3.5,10,5.9,6.4,0,10,0.5,5.3,2.9,4.6,7
"Mazda",36850,"https://www.ccarprice.com/products/Mazda_CX_5_2_5_Turbo_2023.jpg","CX-5 2.5 Turbo 2023","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",227,2.5,310,65.3,180.1,72.6,106.2,7.5,4,34,"Automatic","all",5,4,3856,"Petrol",22,27,"SUV",6.2,6.7,5.4,6.1,0.0588692946058091,1,1.2,1.3,7,8,4.7,7.4,7.8,853814.478,3.9,5.7,1.9,8,0.8,4,3.5,10,6.1,6.6,0,10,0.5,5.4,2.9,4.5,7.1
"Mazda",35500,"https://www.ccarprice.com/products/Mazda_CX_5_2_5_S_Premium_Plus_2023.jpg","CX-5 2.5 S Premium Plus 2023","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",186,2.5,186,65.3,180.1,72.6,106.2,7.5,4,34,"Automatic","all",5,4,3717,"Petrol",24,30,"SUV",6.2,6.4,4.9,5.7,0.0500403551251009,0.8,0.7,0.9,7,8,4.7,7.4,7.8,853814.478,3.9,5.7,1.9,8,0.8,4,3.5,10,6.1,6.4,0,10,0.5,5.3,2.9,4.5,7
"Mazda",30250,"https://www.ccarprice.com/products/Mazda_CX_50_2_5_S_Preferred_2023.jpg","CX-50 2.5 S Preferred 2023","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",187,2.5,186,63.5,185.8,75.6,110.8,NA,NA,40,"Automatic","all",5,4,3706,"Petrol",24,30,"SUV",6.2,6.4,4.9,5.7,0.0504587155963303,0.8,0.7,0.9,7,8,0,5.6,7.8,891951.48,4.1,5.8,1.9,8,0,4,3.3,10,5.9,6.4,0,10,0.5,5.3,2.9,4.6,7
"Mazda",41550,"https://www.ccarprice.com/products/Mazda_CX_50_2_5_S_Select_2022.jpg","CX-50 2.5 S Select 2022","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",187,2.5,186,63.5,185.8,75.6,110.8,NA,NA,40,"Automatic","all",5,4,3706,"Petrol",24,30,"SUV",6.2,6.4,4.9,5.7,0.0504587155963303,0.8,0.7,0.9,7,8,0,5.6,7.8,891951.48,4.1,5.8,1.9,8,0,4,3.3,10,5.9,6.4,0,10,0.5,5.3,2.9,4.6,7
"Mazda",28950,"https://www.ccarprice.com/products/Mazda_CX_50_2_5_S_Select_2023.jpg","CX-50 2.5 S Select 2023","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",187,2.5,186,63.5,185.8,75.6,110.8,NA,NA,40,"Automatic","all",5,4,3706,"Petrol",24,30,"SUV",6.2,6.4,4.9,5.7,0.0504587155963303,0.8,0.7,0.9,7,8,0,5.6,7.8,891951.48,4.1,5.8,1.9,8,0,4,3.3,10,5.9,6.4,0,10,0.5,5.3,2.9,4.6,7
"Mazda",27550,"https://www.ccarprice.com/products/Mazda_CX_50_2_5_S_2023.jpg","CX-50 2.5 S 2023","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",187,2.5,186,63.5,185.8,75.6,110.8,8.3,NA,42,"Automatic","all",5,4,3706,"Petrol",24,30,"SUV",6.2,6.4,4.9,5.7,0.0504587155963303,0.8,0.7,0.9,7,8,5.2,7.6,7.8,891951.48,4.1,5.8,1.9,8,0,4,3.3,10,5.9,6.4,0,10,0.6,5.3,2.9,4.6,7
"Mazda",38650,"https://www.ccarprice.com/products/Mazda_CX_5_2_5_Turbo_Signature_2022.jpg","CX-5 2.5 Turbo Signature 2022","2.5L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",227,2.5,310,65.3,180.1,72.6,106.2,7.5,NA,40,"Automatic","all",5,4,3856,"Petrol",22,27,"SUV",6.2,6.7,5.4,6.1,0.0588692946058091,1,1.2,1.3,7,8,4.7,7.4,7.8,853814.478,3.9,5.7,1.9,8,0,4,3.4,10,6.1,6.6,0,10,0.5,5.4,2.9,4.5,7.1
"Mazda",36400,"https://www.ccarprice.com/products/Mazda_CX_5_2_5_Turbo_2022.jpg","CX-5 2.5 Turbo 2022","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",227,2.5,310,65.3,180.1,72.6,106.2,NA,NA,34,"Automatic","all",5,4,3856,"Petrol",22,27,"SUV",6.2,6.7,5.4,6.1,0.0588692946058091,1,1.2,1.3,7,8,0,5.6,7.8,853814.478,3.9,5.7,1.9,8,0,4,3.4,10,6.1,6.6,0,10,0.5,5.4,2.9,4.5,7.1
"Mazda",33950,"https://www.ccarprice.com/products/Mazda_CX_5_2_5_S_Premium_Plus_2022.jpg","CX-5 2.5 S Premium Plus 2022","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",186,2.5,186,65.3,180.1,72.6,106.2,NA,NA,34,"Automatic","all",5,4,3717,"Petrol",24,30,"SUV",6.2,6.4,4.9,5.7,0.0500403551251009,0.8,0.7,0.9,7,8,0,5.6,7.8,853814.478,3.9,5.7,1.9,8,0,4,3.3,10,6.1,6.4,0,10,0.5,5.3,2.9,4.5,7
"Mazda",32660,"https://www.ccarprice.com/products/Mazda_CX_5_2_5_S_Premium_2022.jpg","CX-5 2.5 S Premium 2022","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",187,2.5,186,65.3,180.1,72.6,106.2,7.5,NA,34,"Automatic","all",5,4,3717,"Petrol",24,30,"SUV",6.2,6.4,4.9,5.7,0.0503093892924401,0.8,0.7,0.9,7,8,4.7,7.4,7.8,853814.478,3.9,5.7,1.9,8,0,4,3.3,10,6.1,6.4,0,10,0.5,5.3,2.9,4.5,7
"Mazda",30720,"https://www.ccarprice.com/products/Mazda_CX_5_2_5_S_Carbon_Edition_2022.jpg","CX-5 2.5 S Carbon Edition 2022","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",186,2.5,186,65.3,180.1,72.6,106.2,NA,4,34,"Automatic","all",5,4,3717,"Petrol",24,30,"SUV",6.2,6.4,4.9,5.7,0.0500403551251009,0.8,0.7,0.9,7,8,0,5.6,7.8,853814.478,3.9,5.7,1.9,8,0.8,4,3.5,10,6.1,6.4,0,10,0.5,5.3,2.9,4.5,7
